# lat	lon	dist
31.463313	-114.966537	4.265840e+01
31.463313	-114.955893	4.249012e+01
31.463313	-114.945249	4.234511e+01
31.463313	-114.934604	4.222363e+01
31.463313	-114.923960	4.212587e+01
31.463313	-114.913316	4.205201e+01
31.463313	-114.902672	4.200216e+01
31.463313	-114.892028	4.197641e+01
31.463313	-114.881383	4.197481e+01
31.472311	-115.743565	8.548383e+01
31.472311	-115.732921	8.484315e+01
31.472311	-115.722277	8.420960e+01
31.472311	-115.711632	8.355672e+01
31.472311	-115.700988	8.288247e+01
31.472311	-115.690344	8.221500e+01
31.472311	-115.679700	8.155447e+01
31.472311	-115.669056	8.089939e+01
31.472311	-115.658411	8.022468e+01
31.472311	-115.647767	7.955697e+01
31.472311	-115.637123	7.889644e+01
31.472311	-115.626479	7.824186e+01
31.472311	-115.615834	7.756667e+01
31.472311	-115.605190	7.689872e+01
31.472311	-115.594546	7.623819e+01
31.472311	-115.583902	7.558529e+01
31.472311	-115.573258	7.494020e+01
31.472311	-115.562613	7.430313e+01
31.472311	-115.551969	7.366380e+01
31.472311	-115.541325	7.300800e+01
31.472311	-115.530681	7.233254e+01
31.472311	-115.520036	7.166485e+01
31.472311	-115.509392	7.100514e+01
31.472311	-115.498748	7.034985e+01
31.472311	-115.488104	6.967386e+01
31.472311	-115.477460	6.900592e+01
31.472311	-115.466815	6.834627e+01
31.472311	-115.456171	6.769515e+01
31.472311	-115.445527	6.693391e+01
31.472311	-115.434883	6.614058e+01
31.472311	-115.424239	6.535314e+01
31.472311	-115.413594	6.457180e+01
31.472311	-115.402950	6.379677e+01
31.472311	-115.392306	6.302831e+01
31.472311	-115.381662	6.226664e+01
31.472311	-115.371017	6.151202e+01
31.472311	-115.360373	6.076471e+01
31.472311	-115.349729	6.002499e+01
31.472311	-115.339085	5.929315e+01
31.472311	-115.328441	5.856946e+01
31.472311	-115.317796	5.785425e+01
31.472311	-115.307152	5.714783e+01
31.472311	-115.296508	5.645053e+01
31.472311	-115.285864	5.576269e+01
31.472311	-115.275219	5.508467e+01
31.472311	-115.264575	5.441683e+01
31.472311	-115.253931	5.375955e+01
31.472311	-115.243287	5.311323e+01
31.472311	-115.232643	5.247827e+01
