# #        time             lat              lon           depth             mag       index3Dgrid   index2Dgrid
194	0.179421	32.653360	-115.723260	5.645000	3.200000	705725	23524
195	0.179548	32.601170	-115.702000	10.360000	3.300000	672370	22412
196	0.180092	32.595330	-115.725670	5.900000	2.300000	672305	22410
197	0.180451	32.583000	-115.716500	9.840000	2.600000	661029	22034
198	0.180925	32.660970	-115.726760	5.699000	3.000000	711215	23707
199	0.181203	32.279670	-115.330830	12.830000	3.500000	467382	15579
200	0.181863	32.648690	-115.767820	2.052000	3.500000	705602	23520
201	0.182615	32.650980	-115.766800	2.168000	3.100000	705602	23520
202	0.183368	32.690960	-115.785250	2.370000	2.500000	727322	24244
203	0.183414	32.595360	-115.724450	11.032000	3.200000	672311	22410
204	0.184178	32.662090	-115.782040	3.480000	2.700000	711033	23701
205	0.184571	32.277670	-115.390500	6.620000	3.200000	461196	15373
206	0.186169	32.317330	-115.338830	3.160000	3.400000	491343	16378
207	0.186736	32.499960	-115.697250	4.665000	2.800000	609154	20305
208	0.186944	32.579940	-115.670220	12.102000	3.900000	661152	22038
209	0.187731	32.128500	-115.027670	12.440000	4.400000	366702	12223
210	0.188692	32.979170	-115.579330	4.830000	2.000000	879544	29318
211	0.189259	33.041390	-115.572590	4.366000	2.800000	904834	30161
212	0.189791	32.229920	-115.293630	11.177000	4.000000	431471	14382
213	0.190393	32.617120	-115.757760	8.813000	3.400000	683468	22782
214	0.190775	32.662200	-115.780730	3.769000	5.000000	711063	23702
215	0.192152	32.652500	-115.773830	10.040000	2.500000	705580	23519
216	0.192627	32.625670	-115.680670	9.190000	2.000000	689259	22975
217	0.193402	33.044970	-115.573780	4.331000	2.500000	908104	30270
218	0.194224	32.704090	-115.776440	2.970000	2.900000	738062	24602
219	0.194849	32.479500	-115.521170	5.670000	2.000000	597935	19931
220	0.194976	32.650670	-115.740670	5.370000	2.200000	705665	23522
221	0.195127	32.616020	-115.761050	7.417000	2.700000	683437	22781
222	0.196169	32.592310	-115.725930	10.777000	2.800000	666670	22222
223	0.196307	33.044170	-115.575940	5.073000	2.800000	908105	30270
224	0.196608	33.044310	-115.576150	4.814000	2.400000	908104	30270
225	0.196979	32.625670	-115.771330	3.530000	2.500000	688983	22966
226	0.197118	32.681830	-115.832450	4.729000	2.600000	721804	24060
227	0.197141	32.931670	-115.605330	4.190000	2.000000	859234	28641
228	0.199467	32.604530	-115.751530	5.522000	3.200000	677855	22595
229	0.200034	32.161940	-115.264940	11.180000	3.000000	389771	12992
230	0.200046	32.544170	-115.768330	3.570000	2.300000	637983	21266
231	0.200590	32.331370	-115.338800	10.249000	3.300000	497350	16578
232	0.200706	33.032170	-115.572830	4.740000	2.100000	901474	30049
233	0.200833	32.603450	-115.721920	7.539000	2.900000	677947	22598
234	0.202083	32.706340	-115.823770	4.981000	2.100000	737914	24597
235	0.202372	32.229830	-115.268830	11.430000	4.400000	431561	14385
236	0.203715	32.417170	-115.500000	5.400000	2.500000	556625	18554
237	0.203981	32.528330	-115.627670	5.430000	2.000000	626825	20894
238	0.206388	33.044690	-115.576070	5.130000	3.000000	908105	30270
239	0.206527	33.031500	-115.549330	8.300000	2.500000	901538	30051
240	0.206747	32.603500	-115.719500	6.950000	2.000000	677946	22598
241	0.209652	32.615920	-115.783550	5.843000	2.200000	683375	22779
242	0.210034	32.663790	-115.775460	5.816000	2.800000	711065	23702
243	0.210555	32.616830	-115.485170	9.580000	2.700000	684219	22807
244	0.211076	33.046070	-115.576520	5.453000	2.800000	908105	30270
245	0.211261	32.590000	-115.676000	9.540000	3.200000	666789	22226
246	0.211828	32.663000	-115.706170	2.770000	2.000000	711272	23709
247	0.211898	32.639130	-115.732850	3.525000	3.300000	700173	23339
248	0.212395	32.427670	-115.693000	11.630000	2.000000	562031	18734
249	0.213495	32.515480	-115.612810	9.566000	2.400000	621039	20701
250	0.213877	32.128170	-115.154350	11.995000	2.600000	366341	12211
